1,0,0,1,1,8,0,-1560,0,851,4368
1,0,0,1,1,8,0,493088,0,965,4613
1,0,0,1,1,8,0,-494648,0,737,4352
1,0,0,1,1,8,0,-1560,0,852,4490
1,0,0,1,1,8,0,172424,0,1230,4826
1,0,0,1,1,8,0,493088,0,2174,5875
1,0,0,1,1,8,0,-173984,0,1154,5072
1,0,0,1,1,8,0,-260144,0,982,5204
1,0,0,1,1,8,0,435688,0,796,5057
1,0,0,1,1,8,0,-491520,0,949,5163
1,0,0,1,1,8,0,-167744,0,795,5083
1,0,0,1,1,8,0,-1560,0,965,5222
1,0,0,1,1,8,0,491528,0,810,5020
1,0,0,1,1,8,0,1560,0,950,5182
1,0,0,1,1,8,0,-494648,0,798,4982
1,0,0,1,1,8,0,-1560,0,1107,5298
1,0,0,1,1,8,0,493088,0,900,5118
1,0,0,1,1,8,0,-494648,0,1022,5263
1,0,0,1,1,8,0,491528,0,1038,5123
1,0,0,1,1,8,0,172424,0,1085,4774
1,0,0,1,1,8,0,-3120,0,1007,4985
1,0,0,1,1,8,0,-170864,0,1620,5247
1,0,0,1,1,8,0,-260144,0,1383,5186
1,0,0,1,1,8,0,435688,0,597,4992
1,0,0,1,1,8,0,-167744,0,876,5263
1,0,0,1,1,8,0,-491520,0,1446,5514
1,0,0,1,1,8,0,-1560,0,1531,5549
1,0,0,1,1,8,0,491528,0,764,5451
